Symbol,Last_chck_time,Price,ex_date,Rate,tmp,publish_Date,Amount,Industry
WLKP,2.02401E+13,$23.25 ,2/1/2024,8.11%,,1/22/2024,1.8856,Major Chemicals
LW,2.02401E+13,$104.19 ,2/1/2024,1.07%,,12/14/2023,1.44,Packaged Foods
FTHY,2.02401E+13,$13.93 ,2/1/2024,11.20%,,1/22/2024,1.56,Investment Managers
CDRE,2.02401E+13,$33.89 ,2/1/2024,0.94%,,1/23/2024,0.35,Industrial Specialties
FFDF,2.02401E+13,$29.40 ,2/1/2024,3.88%,,1/19/2024,1.14,N/A
PTBS,2.02401E+13,$14.70 ,2/1/2024,2.72%,,1/19/2024,0.4,N/A
CMHF,2.02401E+13,$17.88 ,2/1/2024,1.34%,,1/22/2024,0.24,N/A
WOBK,2.02401E+13,$51.00 ,2/1/2024,0.47%,,1/24/2024,0.24,N/A
NDWTY,2.02401E+13,$55.21 ,2/1/2024,N/A,,N/A,0.9538,N/A
NWKHY,2.02401E+13,$7.11 ,2/1/2024,3.23%,,N/A,0.2205,N/A
FEEXY,2.02401E+13,$4.50 ,2/1/2024,N/A,,N/A,0.0594,N/A
TRBK,2.02401E+13,$18.40 ,2/1/2024,N/A,,1/18/2024,0.4,N/A
RIVOP,2.02401E+13,$23.90 ,2/1/2024,6.28%,,1/19/2024,1.5,N/A
JDVB,2.02401E+13,$25.00 ,2/1/2024,4.32%,,1/23/2024,1.16,N/A
HCBC,2.02401E+13,$35.25 ,2/1/2024,2.84%,,1/18/2024,1,N/A
SRCE,2.02401E+13,$53.74 ,2/2/2024,N/A,,1/18/2024,1.36,Major Banks
ASRV,2.02401E+13,$3.16 ,2/2/2024,N/A,,1/18/2024,0.12,Major Banks
BCBP,2.02401E+13,$13.42 ,2/2/2024,N/A,,1/18/2024,0.64,Savings Institutions
CBNK,2.02401E+13,$23.15 ,2/2/2024,N/A,,1/29/2024,0.32,Major Banks
CNXC,2.02401E+13,$91.08 ,2/2/2024,N/A,,1/24/2024,1.21,Computer Software: Prepackaged Software
FSBC,2.02401E+13,$25.18 ,2/2/2024,N/A,,1/18/2024,0.8,Banks
HAFC,2.02401E+13,$17.02 ,2/2/2024,N/A,,1/29/2024,1,Major Banks
HBCP,2.02401E+13,$41.39 ,2/2/2024,N/A,,1/22/2024,1,Banks
IBCP,2.02401E+13,$25.84 ,2/2/2024,N/A,,1/23/2024,0.92,Major Banks
LBAI,2.02401E+13,$14.47 ,2/2/2024,N/A,,1/23/2024,0.58,Major Banks
LYTS,2.02401E+13,$14.08 ,2/2/2024,N/A,,1/24/2024,0.2,Building Products
MATW,2.02401E+13,$34.33 ,2/2/2024,N/A,,1/24/2024,0.96,Metal Fabrications
OCFC,2.02401E+13,$18.17 ,2/2/2024,N/A,,1/17/2024,0.8,Major Banks
ONBPP,2.02401E+13,$25.24 ,2/2/2024,N/A,,11/15/2023,1.75,Major Banks
ONBPO,2.02401E+13,$25.36 ,2/2/2024,N/A,,11/15/2023,1.75,Major Banks
PEBO,2.02401E+13,$30.41 ,2/2/2024,N/A,,1/22/2024,1.56,Major Banks
PEBK,2.02401E+13,$29.80 ,2/2/2024,N/A,,1/18/2024,0.76,Major Banks
RDUS,2.02401E+13,$25.94 ,2/2/2024,N/A,,1/2/2024,0.75,Industrial Specialties
WSBCP,2.02401E+13,$24.77 ,2/2/2024,N/A,,1/25/2024,1.6875,Major Banks
WABC,2.02401E+13,$48.15 ,2/2/2024,N/A,,1/25/2024,1.76,Major Banks
IDA,2.02401E+13,$92.57 ,2/2/2024,3.59%,,1/18/2024,3.32,Electric Utilities: Central
NI,2.02401E+13,$25.82 ,2/2/2024,3.87%,,1/25/2024,1.06,Power Generation
AGNC,2.02401E+13,$9.81 ,1/30/2024,N/A,,1/10/2024,0,Real Estate Investment Trusts
LNT,2.02401E+13,$48.85 ,1/30/2024,N/A,,1/12/2024,0,Power Generation
CALM,2.02401E+13,$56.16 ,1/30/2024,N/A,,11/27/2007,0,Farming/Seeds/Milling
CCLP,2.02401E+13,$1.90 ,1/30/2024,N/A,,1/18/2024,0,Oilfield Services/Equipment
ENTG,2.02401E+13,$120.39 ,1/30/2024,N/A,,1/17/2024,0,Plastic Products
FRMEP,2.02401E+13,$25.95 ,1/30/2024,N/A,,1/18/2024,0,Major Banks
LXP^C,2.02401E+13,$46.96 ,1/30/2024,6.92%,,10/31/2023,3.25,N/A
MCBS,2.02401E+13,$24.48 ,1/30/2024,N/A,,1/17/2024,0,Major Banks
NTIC,2.02401E+13,$13.29 ,1/30/2024,N/A,,1/17/2024,0,Industrial Specialties
OCFCP,2.02401E+13,$24.76 ,1/30/2024,N/A,,1/17/2024,0,Major Banks
PAA,2.02401E+13,$16.30 ,1/30/2024,N/A,,1/8/2024,0,Natural Gas Distribution
PAGP,2.02401E+13,$17.04 ,1/30/2024,N/A,,1/8/2024,0,Oil & Gas Production
SQFTP,2.02401E+13,$15.93 ,1/30/2024,N/A,,12/18/2023,0,Real Estate Investment Trusts
RBB,2.02401E+13,$18.75 ,1/30/2024,N/A,,1/18/2024,0,Major Banks
SCHL,2.02401E+13,$39.81 ,1/30/2024,N/A,,12/13/2023,0,Books
BSRR,2.02401E+13,$21.90 ,1/30/2024,N/A,,1/18/2024,0,Major Banks
TXN,2.02401E+13,$164.09 ,1/30/2024,N/A,,1/18/2024,0,Semiconductors
NBH,2.02401E+13,$10.20 ,1/30/2024,4.44%,,1/16/2024,0.4529,Finance/Investors Services
WST,2.02401E+13,$361.36 ,1/30/2024,0.22%,,12/6/2023,0.8,Medical/Dental Instruments
MTR,2.02401E+13,$10.88 ,1/30/2024,3.40%,,1/18/2024,0.3022,Oil & Gas Production
PBT,2.02401E+13,$15.01 ,1/30/2024,8.49%,,1/19/2024,0.3724,Oil & Gas Production
SJT,2.02401E+13,$5.05 ,1/30/2024,2.93%,,1/19/2024,0.1952,Oil & Gas Production
AOS,2.02401E+13,$80.92 ,1/30/2024,1.58%,,1/16/2024,1.28,Consumer Electronics/Appliances
NNN,2.02401E+13,$41.13 ,1/30/2024,5.49%,,1/16/2024,2.26,Real Estate Investment Trusts
DNP,2.02401E+13,$8.84 ,1/30/2024,8.82%,,12/14/2023,0.78,Investment Managers
CRT,2.02401E+13,$18.23 ,1/30/2024,9.41%,,1/19/2024,1.3839,Oil & Gas Production
MS,2.02401E+13,$87.73 ,1/30/2024,3.88%,,1/16/2024,3.4,Investment Bankers/Brokers/Service
SKT,2.02401E+13,$27.96 ,1/30/2024,3.72%,,1/17/2024,1.04,Real Estate Investment Trusts
ADC,2.02401E+13,$59.47 ,1/30/2024,4.98%,,1/11/2024,2.964,Real Estate Investment Trusts
GEL,2.02401E+13,$11.86 ,1/30/2024,5.06%,,1/10/2024,0.6,Oil Refining/Marketing
SLG,2.02401E+13,$47.25 ,1/30/2024,6.35%,,1/18/2024,3,Real Estate Investment Trusts
EPR,2.02401E+13,$45.14 ,1/30/2024,7.31%,,1/16/2024,3.3,Real Estate Investment Trusts
EPD,2.02401E+13,$27.41 ,1/30/2024,7.30%,,1/8/2024,2.06,Natural Gas Distribution
ARC,2.02401E+13,$3.07 ,1/30/2024,6.51%,,12/6/2023,0.2,Professional Services
TVE,2.02401E+13,$22.18 ,1/30/2024,2.50%,,N/A,0.554,Electric Utilities: Central
STAG,2.02401E+13,$37.98 ,1/30/2024,3.87%,,1/10/2024,1.48,Real Estate Investment Trusts
VRTS,2.02401E+13,$245.96 ,1/30/2024,3.09%,,12/7/2023,7.6,Investment Managers
EFC,2.02401E+13,$12.90 ,1/30/2024,8.37%,,1/8/2024,1.8,Real Estate
TRGP,2.02401E+13,$86.81 ,1/30/2024,2.30%,,1/18/2024,2,Natural Gas Distribution
KMI,2.02401E+13,$17.44 ,1/30/2024,6.48%,,1/17/2024,1.13,Natural Gas Distribution
ORC,2.02401E+13,$8.64 ,1/30/2024,16.67%,,1/10/2024,1.44,Real Estate Investment Trusts
SCM,2.02401E+13,$13.48 ,1/30/2024,11.87%,,1/15/2024,1.5996,Finance/Investors Services
EARN,2.02401E+13,$6.19 ,1/30/2024,15.51%,,1/8/2024,0.96,Real Estate Investment Trusts
CFG,2.02401E+13,$33.59 ,1/30/2024,5%,,1/17/2024,1.68,Major Banks
APLE,2.02401E+13,$16.52 ,1/30/2024,5.64%,,1/19/2024,0.96,Real Estate Investment Trusts
PRT,2.02401E+13,$4.72 ,1/30/2024,7.70%,,1/19/2024,0.4147,Oil & Gas Production
NWN,2.02401E+13,$38.73 ,1/30/2024,5.03%,,1/11/2024,1.95,Oil/Gas Transmission
MDV,2.02401E+13,$15.02 ,1/30/2024,N/A,,12/14/2023,1.15,Transportation Services
SFIGA,2.02401E+13,$81.25 ,1/30/2024,1.65%,,1/17/2024,1.34,N/A
MHCUF,2.02401E+13,$16.00 ,1/30/2024,3.69%,,1/16/2024,0.5904,N/A
DRREF,2.02401E+13,$7.15 ,1/30/2024,5.87%,,1/22/2024,0.42,N/A
FULO,2.02401E+13,$0.25 ,1/30/2024,5.26%,,1/16/2024,0.0132,N/A
SRRTF,2.02401E+13,$9.47 ,1/30/2024,9.12%,,1/16/2024,0.864,N/A
WCFB,2.02401E+13,$7.06 ,1/30/2024,2.83%,,1/17/2024,0.2,N/A
BSRTF,2.02401E+13,$11.87 ,1/30/2024,4.38%,,1/16/2024,0.5196,N/A
KLKBY,2.02401E+13,$5.15 ,1/30/2024,1.35%,,N/A,0.1378,N/A
ATLO,2.02401E+13,$21.10 ,1/31/2024,N/A,,11/8/2023,0,Major Banks
OZKAP,2.02401E+13,$17.75 ,1/31/2024,N/A,,1/2/2024,0,Major Banks
CASY,2.02401E+13,$275.45 ,1/31/2024,N/A,,12/7/2023,0,Retail-Auto Dealers and Gas Stations
CULL,2.02401E+13,$11.58 ,1/31/2024,N/A,,1/18/2024,0,Savings Institutions
DGICA,2.02401E+13,$14.91 ,1/31/2024,N/A,,12/21/2023,0,Property-Casualty Insurers
DGICB,2.02401E+13,$15.50 ,1/31/2024,N/A,,12/21/2023,0,Property-Casualty Insurers
FAST,2.02401E+13,$68.40 ,1/31/2024,N/A,,1/17/2024,0,RETAIL: Building Materials
FELE,2.02401E+13,$95.86 ,1/31/2024,N/A,,1/22/2024,0,Metal Fabrications
FRAF,2.02401E+13,$33.66 ,1/31/2024,N/A,,1/18/2024,0,Major Banks
HAS,2.02401E+13,$51.11 ,1/31/2024,N/A,,12/14/2023,0,Recreational Games/Products/Toys
IBTX,2.02401E+13,$51.37 ,1/31/2024,N/A,,1/18/2024,0,Major Banks
LCUT,2.02401E+13,$7.69 ,1/31/2024,N/A,,11/7/2023,0,Industrial Machinery/Components
PLBC,2.02401E+13,$38.83 ,1/31/2024,N/A,,1/17/2024,0,Finance Companies
CGABL,2.02401E+13,$19.95 ,1/31/2024,N/A,,1/29/2024,0,Investment Managers
PNW,2.02401E+13,$71.37 ,1/31/2024,4.93%,,12/13/2023,3.52,Electric Utilities: Central
VLO,2.02401E+13,$137.91 ,1/31/2024,2.96%,,1/18/2024,4.28,Integrated oil Companies
AES,2.02401E+13,$17.15 ,1/31/2024,3.87%,,12/8/2023,0.69,Electric Utilities: Central
ATR,2.02401E+13,$131.70 ,1/31/2024,1.25%,,1/18/2024,1.64,Plastic Products
O,2.02401E+13,$54.97 ,1/31/2024,5.60%,,1/9/2024,3.078,Real Estate Investment Trusts
NRG,2.02401E+13,$54.25 ,1/31/2024,2.78%,,1/19/2024,1.63,Electric Utilities: Central
PRS,2.02401E+13,$25.18 ,1/31/2024,5.58%,,N/A,1.4062,Life Insurance
ALLY,2.02401E+13,$37.62 ,1/31/2024,3.19%,,1/16/2024,1.2,Major Banks
WES,2.02401E+13,$29.40 ,1/31/2024,7.82%,,1/22/2024,2.3,Natural Gas Distribution
GHC,2.02401E+13,$737.04 ,1/31/2024,0.90%,,1/18/2024,6.88,Other Consumer Services
NRUC,2.02401E+13,$25.07 ,1/31/2024,5.48%,,N/A,1.375,Diversified Financial Services
AON,2.02401E+13,$301.90 ,1/31/2024,0.81%,,1/10/2024,2.46,Specialty Insurers
KCLI,2.02401E+13,$35.75 ,1/31/2024,1.57%,,1/22/2024,0.56,N/A
OAKV,2.02401E+13,$8.75 ,1/31/2024,N/A,,1/18/2024,0.2,N/A
BACXL,2.02401E+13,$24.92 ,1/31/2024,4.77%,,1/18/2024,1.1875,N/A
AMSWA,2.02401E+13,$11.68 ,2/1/2024,N/A,,11/20/2023,0,Computer Software: Prepackaged Software
CFFN,2.02401E+13,$6.44 ,2/1/2024,N/A,,1/23/2024,0,Savings Institutions
CVCY,2.02401E+13,$19.91 ,2/1/2024,N/A,,1/17/2024,0,Major Banks
COST,2.02401E+13,$686.88 ,2/1/2024,N/A,,1/18/2024,0,Department/Specialty Retail Stores
EWBC,2.02401E+13,$74.28 ,2/1/2024,N/A,,1/23/2024,0,Major Banks
MNSB,2.02401E+13,$21.72 ,2/1/2024,N/A,,1/23/2024,0,Major Banks
MDRR,2.02401E+13,$5.00 ,2/1/2024,N/A,,1/23/2024,0,Real Estate Investment Trusts
MDRRP,2.02401E+13,$24.04 ,2/1/2024,N/A,,1/23/2024,0,Real Estate Investment Trusts
NWBI,2.02401E+13,$12.97 ,2/1/2024,N/A,,1/18/2024,0,Major Banks
PNFP,2.02401E+13,$89.71 ,2/1/2024,N/A,,1/16/2024,0,Major Banks
SSBK,2.02401E+13,$27.58 ,2/1/2024,N/A,,1/17/2024,0,Commercial Banks
DIT,2.02401E+13,$196.00 ,2/1/2024,0.38%,,1/23/2024,0.72,Food Distributors
WFC,2.02401E+13,$50.32 ,2/1/2024,2.78%,,1/23/2024,1.4,Major Banks
PNM,2.02401E+13,$37.03 ,2/1/2024,3.97%,,12/5/2023,1.55,Electric Utilities: Central
BRO,2.02401E+13,$76.88 ,2/1/2024,0.68%,,1/17/2024,0.52,Specialty Insurers
NSC,2.02401E+13,$234.26 ,2/1/2024,2.31%,,1/24/2024,5.4,Railroads
AWF,2.02401E+13,$10.42 ,2/1/2024,7.54%,,1/23/2024,0.786,"Trusts, Except Educational, Religious, and Charitable"
AFB,2.02401E+13,$10.59 ,2/1/2024,3.70%,,1/23/2024,0.3919,"Trusts, Except Educational, Religious, and Charitable"
ITUB,2.02401E+13,$6.64 ,2/1/2024,0.64%,,1/5/2024,0.0435,Major Banks
SMBK,2.02401E+13,$24.31 ,2/1/2024,1.32%,,1/22/2024,0.32,Major Banks
FCT,2.02401E+13,$9.90 ,2/1/2024,11.76%,,1/22/2024,1.164,Finance Companies
FAM,2.02401E+13,$6.24 ,2/1/2024,11.54%,,1/22/2024,0.72,Finance/Investors Services
IGD,2.02401E+13,$5.12 ,2/1/2024,9.38%,,1/16/2024,0.48,"Trusts, Except Educational, Religious, and Charitable"
FMY,2.02401E+13,$11.87 ,2/1/2024,8.34%,,1/22/2024,0.99,Finance/Investors Services
WSR,2.02401E+13,$12.79 ,2/1/2024,3.75%,,12/5/2023,0.48,Real Estate Investment Trusts
FSD,2.02401E+13,$11.96 ,2/1/2024,10.54%,,1/22/2024,1.26,Investment Managers
FIF,2.02401E+13,$16.23 ,2/1/2024,7.39%,,1/22/2024,1.2,Finance/Investors Services
CAPL,2.02401E+13,$24.01 ,2/1/2024,8.75%,,1/22/2024,2.1,Oil Refining/Marketing
FEI,2.02401E+13,$8.65 ,2/1/2024,6.94%,,1/22/2024,0.6,Finance/Investors Services
FPF,2.02401E+13,$17.24 ,2/1/2024,9.57%,,1/22/2024,1.65,"Trusts, Except Educational, Religious, and Charitable"
FPL,2.02401E+13,$6.92 ,2/1/2024,6.50%,,1/22/2024,0.45,"Trusts, Except Educational, Religious, and Charitable"
WLKP,2.02401E+13,$23.25 ,2/1/2024,8.11%,,1/22/2024,1.8856,Major Chemicals
LW,2.02401E+13,$104.19 ,2/1/2024,1.07%,,12/14/2023,1.44,Packaged Foods
FTHY,2.02401E+13,$13.93 ,2/1/2024,11.20%,,1/22/2024,1.56,Investment Managers
CDRE,2.02401E+13,$33.89 ,2/1/2024,0.94%,,1/23/2024,0.35,Industrial Specialties
FFDF,2.02401E+13,$29.40 ,2/1/2024,3.88%,,1/19/2024,1.14,N/A
PTBS,2.02401E+13,$14.70 ,2/1/2024,2.72%,,1/19/2024,0.4,N/A
CMHF,2.02401E+13,$17.88 ,2/1/2024,1.34%,,1/22/2024,0.24,N/A
WOBK,2.02401E+13,$51.00 ,2/1/2024,0.47%,,1/24/2024,0.24,N/A
NDWTY,2.02401E+13,$55.21 ,2/1/2024,N/A,,N/A,0.9538,N/A
NWKHY,2.02401E+13,$7.11 ,2/1/2024,3.23%,,N/A,0.2205,N/A
FEEXY,2.02401E+13,$4.50 ,2/1/2024,N/A,,N/A,0.0594,N/A
TRBK,2.02401E+13,$18.40 ,2/1/2024,N/A,,1/18/2024,0.4,N/A
RIVOP,2.02401E+13,$23.90 ,2/1/2024,6.28%,,1/19/2024,1.5,N/A
JDVB,2.02401E+13,$25.00 ,2/1/2024,4.32%,,1/23/2024,1.16,N/A
HCBC,2.02401E+13,$35.25 ,2/1/2024,2.84%,,1/18/2024,1,N/A
SRCE,2.02401E+13,$53.74 ,2/2/2024,N/A,,1/18/2024,1.36,Major Banks
ASRV,2.02401E+13,$3.16 ,2/2/2024,N/A,,1/18/2024,0.12,Major Banks
BCBP,2.02401E+13,$13.42 ,2/2/2024,N/A,,1/18/2024,0.64,Savings Institutions
CBNK,2.02401E+13,$23.15 ,2/2/2024,N/A,,1/29/2024,0.32,Major Banks
CNXC,2.02401E+13,$91.08 ,2/2/2024,N/A,,1/24/2024,1.21,Computer Software: Prepackaged Software
FSBC,2.02401E+13,$25.18 ,2/2/2024,N/A,,1/18/2024,0.8,Banks
HAFC,2.02401E+13,$17.02 ,2/2/2024,N/A,,1/29/2024,1,Major Banks
HBCP,2.02401E+13,$41.39 ,2/2/2024,N/A,,1/22/2024,1,Banks
IBCP,2.02401E+13,$25.84 ,2/2/2024,N/A,,1/23/2024,0.92,Major Banks
LBAI,2.02401E+13,$14.47 ,2/2/2024,N/A,,1/23/2024,0.58,Major Banks
LYTS,2.02401E+13,$14.08 ,2/2/2024,N/A,,1/24/2024,0.2,Building Products
MATW,2.02401E+13,$34.33 ,2/2/2024,N/A,,1/24/2024,0.96,Metal Fabrications
OCFC,2.02401E+13,$18.17 ,2/2/2024,N/A,,1/17/2024,0.8,Major Banks
ONBPP,2.02401E+13,$25.24 ,2/2/2024,N/A,,11/15/2023,1.75,Major Banks
ONBPO,2.02401E+13,$25.36 ,2/2/2024,N/A,,11/15/2023,1.75,Major Banks
PEBO,2.02401E+13,$30.41 ,2/2/2024,N/A,,1/22/2024,1.56,Major Banks
PEBK,2.02401E+13,$29.80 ,2/2/2024,N/A,,1/18/2024,0.76,Major Banks
RDUS,2.02401E+13,$25.94 ,2/2/2024,N/A,,1/2/2024,0.75,Industrial Specialties
WSBCP,2.02401E+13,$24.77 ,2/2/2024,N/A,,1/25/2024,1.6875,Major Banks
WABC,2.02401E+13,$48.15 ,2/2/2024,N/A,,1/25/2024,1.76,Major Banks
IDA,2.02401E+13,$92.57 ,2/2/2024,3.59%,,1/18/2024,3.32,Electric Utilities: Central
NI,2.02401E+13,$25.82 ,2/2/2024,3.87%,,1/25/2024,1.06,Power Generation
SJW,2.02401E+13,$60.08 ,2/2/2024,2.53%,,1/25/2024,1.6,Water Supply
C,2.02401E+13,$53.67 ,2/2/2024,3.95%,,1/11/2024,2.12,Major Banks
WBS,2.02401E+13,$51.21 ,2/2/2024,3.12%,,1/24/2024,1.6,Major Banks
BCO,2.02401E+13,$82.55 ,2/2/2024,1.07%,,1/18/2024,0.88,Oil Refining/Marketing
CSV,2.02401E+13,$25.31 ,2/2/2024,1.78%,,1/18/2024,0.45,Other Consumer Services
AYI,2.02401E+13,$239.10 ,2/2/2024,0.22%,,1/25/2024,0.6,Building Products
BBD,2.02401E+13,$3.16 ,2/2/2024,5.93%,,1/18/2024,0.0463,Major Banks
AIZ,2.02401E+13,$170.68 ,2/2/2024,1.69%,,1/18/2024,2.88,Property-Casualty Insurers
DKL,2.02401E+13,$45.47 ,2/2/2024,9.19%,,1/24/2024,4.22,Natural Gas Distribution
BBDO,2.02401E+13,$2.83 ,2/2/2024,6.10%,,1/18/2024,0.0421,Major Banks
MPLX,2.02401E+13,$37.90 ,2/2/2024,8.97%,,1/24/2024,3.4,Natural Gas Distribution
LPG,2.02401E+13,$39.33 ,2/2/2024,20.87%,,1/24/2024,0,Marine Transportation
FFWM,2.02401E+13,$10.36 ,2/2/2024,0.39%,,1/25/2024,0.04,Major Banks
SYF,2.02401E+13,$39.54 ,2/2/2024,2.53%,,1/24/2024,1,Finance: Consumer Services
SD,2.02401E+13,$14.73 ,2/2/2024,2.72%,,1/16/2024,0.4,Oil & Gas Production
BX,2.02401E+13,$124.57 ,2/2/2024,2.57%,,1/25/2024,3.76,Investment Managers
MDVT,2.02401E+13,$27.00 ,2/2/2024,3.70%,,1/25/2024,1,N/A
IGGHY,2.02401E+13,$9.37 ,2/2/2024,8.34%,,N/A,0.3044,N/A
CMRF,2.02401E+13,$0.04 ,2/2/2024,N/A,,11/9/2023,0.1476,N/A
TLSNY,2.02401E+13,$5.11 ,2/2/2024,3.52%,,N/A,0.195,N/A
NWYF,2.02401E+13,$20.05 ,2/2/2024,3.49%,,1/25/2024,0.7,N/A
FETM,2.02401E+13,$25.39 ,2/2/2024,1.58%,,1/26/2024,0.44,N/A
MCBI,2.02401E+13,$18.65 ,2/2/2024,3.43%,,1/22/2024,0.64,N/A
AATC,2.02401E+13,$8.57 ,2/2/2024,6.07%,,1/24/2024,0.52,N/A
AMAL,2.02401E+13,$26.24 ,2/5/2024,N/A,,1/23/2024,0,Commercial Banks
CPLP,2.02401E+13,$18.25 ,2/5/2024,N/A,,1/25/2024,0,Marine Transportation
FCCO,2.02401E+13,$19.26 ,2/5/2024,N/A,,1/23/2024,0,Major Banks
HBT,2.02401E+13,$20.19 ,2/5/2024,N/A,,1/23/2024,0,Major Banks
ORRF,2.02401E+13,$29.03 ,2/5/2024,N/A,,1/22/2024,0,Major Banks
LNG,2.02401E+13,$167.72 ,2/5/2024,1.04%,,1/26/2024,1.74,Oil/Gas Transmission
SXT,2.02401E+13,$62.79 ,2/5/2024,2.61%,,1/19/2024,1.64,Major Chemicals
DHI,2.02401E+13,$140.50 ,2/5/2024,0.85%,,1/23/2024,1.2,Homebuilding
ETD,2.02401E+13,$30.40 ,2/5/2024,4.74%,,1/23/2024,1.44,Home Furnishings
SPH,2.02401E+13,$19.90 ,2/5/2024,6.53%,,1/25/2024,1.3,Other Specialty Stores
MET,2.02401E+13,$70.88 ,2/5/2024,2.93%,,1/9/2024,2.08,Life Insurance
AROC,2.02401E+13,$16.73 ,2/5/2024,3.71%,,1/25/2024,0.66,Natural Gas Distribution
LVS,2.02401E+13,$50.03 ,2/5/2024,1.60%,,1/24/2024,0.8,Hotels/Resorts
NEP,2.02401E+13,$28.81 ,2/5/2024,12.04%,,1/24/2024,3.52,Electric Utilities: Central
BY,2.02401E+13,$22.49 ,2/5/2024,1.60%,,1/25/2024,0.36,Major Banks
ETRN,2.02401E+13,$10.61 ,2/5/2024,5.66%,,1/23/2024,0.6,Natural Gas Distribution
BANGN,2.02401E+13,$98.25 ,2/5/2024,7.12%,,1/26/2024,7,N/A
PBNC,2.02401E+13,$41.89 ,2/5/2024,4.87%,,1/25/2024,2.08,N/A
RCBC,2.02401E+13,$237.25 ,2/5/2024,0.59%,,1/24/2024,1.48,N/A
TBVPY,2.02401E+13,$39.41 ,2/5/2024,1.77%,,N/A,2.2083,N/A
TKAMY,2.02401E+13,$6.30 ,2/5/2024,1.63%,,N/A,0.1043,N/A
EQTNP,2.02401E+13,$22.25 ,2/5/2024,8.76%,,1/23/2024,1.9492,N/A
BANR,2.02401E+13,$48.23 ,2/6/2024,N/A,,1/29/2024,0,Major Banks
CBAN,2.02401E+13,$13.15 ,2/6/2024,N/A,,1/24/2024,0,Major Banks
FBMS,2.02401E+13,$26.20 ,2/6/2024,N/A,,1/18/2024,0,Major Banks
HNVR,2.02401E+13,$18.12 ,2/6/2024,N/A,,1/24/2024,0,Commercial Banks
INTC,2.02401E+13,$43.65 ,2/6/2024,N/A,,1/24/2024,0,Semiconductors
AGNC,2.02401E+13,$9.81 ,1/30/2024,N/A,,1/10/2024,0,Real Estate Investment Trusts
LNT,2.02401E+13,$48.85 ,1/30/2024,N/A,,1/12/2024,0,Power Generation
CALM,2.02401E+13,$56.16 ,1/30/2024,N/A,,11/27/2007,0,Farming/Seeds/Milling
CCLP,2.02401E+13,$1.90 ,1/30/2024,N/A,,1/18/2024,0,Oilfield Services/Equipment
ENTG,2.02401E+13,$120.39 ,1/30/2024,N/A,,1/17/2024,0,Plastic Products
FRMEP,2.02401E+13,$25.95 ,1/30/2024,N/A,,1/18/2024,0,Major Banks
LXP^C,2.02401E+13,$46.96 ,1/30/2024,6.92%,,10/31/2023,3.25,N/A
MCBS,2.02401E+13,$24.48 ,1/30/2024,N/A,,1/17/2024,0,Major Banks
NTIC,2.02401E+13,$13.29 ,1/30/2024,N/A,,1/17/2024,0,Industrial Specialties
OCFCP,2.02401E+13,$24.76 ,1/30/2024,N/A,,1/17/2024,0,Major Banks
PAA,2.02401E+13,$16.30 ,1/30/2024,N/A,,1/8/2024,0,Natural Gas Distribution
PAGP,2.02401E+13,$17.04 ,1/30/2024,N/A,,1/8/2024,0,Oil & Gas Production
SQFTP,2.02401E+13,$15.93 ,1/30/2024,N/A,,12/18/2023,0,Real Estate Investment Trusts
RBB,2.02401E+13,$18.75 ,1/30/2024,N/A,,1/18/2024,0,Major Banks
SCHL,2.02401E+13,$39.81 ,1/30/2024,N/A,,12/13/2023,0,Books
BSRR,2.02401E+13,$21.90 ,1/30/2024,N/A,,1/18/2024,0,Major Banks
TXN,2.02401E+13,$164.09 ,1/30/2024,N/A,,1/18/2024,0,Semiconductors
NBH,2.02401E+13,$10.20 ,1/30/2024,4.44%,,1/16/2024,0.4529,Finance/Investors Services
WST,2.02401E+13,$361.36 ,1/30/2024,0.22%,,12/6/2023,0.8,Medical/Dental Instruments
MTR,2.02401E+13,$10.88 ,1/30/2024,3.40%,,1/18/2024,0.3022,Oil & Gas Production
PBT,2.02401E+13,$15.01 ,1/30/2024,8.49%,,1/19/2024,0.3724,Oil & Gas Production
SJT,2.02401E+13,$5.05 ,1/30/2024,2.93%,,1/19/2024,0.1952,Oil & Gas Production
AOS,2.02401E+13,$80.92 ,1/30/2024,1.58%,,1/16/2024,1.28,Consumer Electronics/Appliances
NNN,2.02401E+13,$41.13 ,1/30/2024,5.49%,,1/16/2024,2.26,Real Estate Investment Trusts
DNP,2.02401E+13,$8.84 ,1/30/2024,8.82%,,12/14/2023,0.78,Investment Managers
CRT,2.02401E+13,$18.23 ,1/30/2024,9.41%,,1/19/2024,1.3839,Oil & Gas Production
MS,2.02401E+13,$87.73 ,1/30/2024,3.88%,,1/16/2024,3.4,Investment Bankers/Brokers/Service
SKT,2.02401E+13,$27.96 ,1/30/2024,3.72%,,1/17/2024,1.04,Real Estate Investment Trusts
ADC,2.02401E+13,$59.47 ,1/30/2024,4.98%,,1/11/2024,2.964,Real Estate Investment Trusts
GEL,2.02401E+13,$11.86 ,1/30/2024,5.06%,,1/10/2024,0.6,Oil Refining/Marketing
SLG,2.02401E+13,$47.25 ,1/30/2024,6.35%,,1/18/2024,3,Real Estate Investment Trusts
EPR,2.02401E+13,$45.14 ,1/30/2024,7.31%,,1/16/2024,3.3,Real Estate Investment Trusts
EPD,2.02401E+13,$27.41 ,1/30/2024,7.30%,,1/8/2024,2.06,Natural Gas Distribution
