,Symbol,last_check_time,last_price,dividend_Ex_Date,dividend_yield_Rate,record_Date,announcement_Date,indicated_Annual_Dividend,industry,payment_Date,dividend
516,JBT,20231212230747,$105.35,12/15/2023,0.38%,,12/06/2023,0.4,Industrial Machinery/Components,,
517,STK,20231212230749,$29.55,12/15/2023,6.19%,,12/08/2023,1.85,Investment Managers,,
518,DTM,20231212230751,$54.78,12/15/2023,5.09%,,11/01/2023,2.76,Oil & Gas Production,,
519,PFLT,20231212230752,$11.46,12/15/2023,10.62%,,12/04/2023,1.23,Finance/Investors Services,,
520,CCIF,20231212230754,$7.68,12/15/2023,15.41%,,11/29/2023,1.1928,Finance/Investors Services,,
521,SCM,20231212230756,$12.62,12/15/2023,12.64%,,10/05/2023,1.5996,Finance/Investors Services,,
522,ESRT,20231212230759,$9.40,12/15/2023,1.54%,,12/08/2023,0.14,Real Estate Investment Trusts,,
523,ALLE,20231212230800,$109.78,12/15/2023,1.64%,,12/07/2023,1.8,Diversified Commercial Services,,
524,JCI,20231212230801,$56.57,12/15/2023,2.78%,,12/06/2023,1.48,Industrial Machinery/Components,,
525,UTZ,20231212230803,$13.89,12/15/2023,1.64%,,12/07/2023,0.228,Packaged Foods,,
526,NLOP,20231212230804,$19.64,12/15/2023,N/A,,12/08/2023,0.34,N/A,,
527,PRIFP,20231212230806,$24.58,12/15/2023,6.48%,,11/30/2023,1.5938,N/A,,
528,LOGN,20231212230808,$29.75,12/15/2023,6.05%,,11/17/2023,1.8,N/A,,
529,PLDGP,20231212230809,$56.67,12/15/2023,7.53%,,12/07/2023,4.27,N/A,,
530,NASB,20231212230811,$29.00,12/15/2023,3.4%,,12/07/2023,1.0,N/A,,
531,NMPWP,20231212230812,$65.00,12/15/2023,5.23%,,11/16/2023,3.4,N/A,,
532,MNPP,20231212230814,"$1,375.00",12/15/2023,3.64%,,12/07/2023,110.0,N/A,,
533,DSSMY,20231212230815,$13.20,12/15/2023,N/A,,N/A,1.0541,N/A,,
534,BSDGY,20231212230817,$20.93,12/15/2023,7.77%,,N/A,0.5456,N/A,,
535,CYRBY,20231212230818,$4.51,12/15/2023,1.77%,,N/A,0.054,N/A,,
536,ALGGY,20231212230820,$8.81,12/15/2023,N/A,,N/A,0.0895,N/A,,
537,RADLY,20231212230821,$5.51,12/15/2023,N/A,,N/A,0.0389,N/A,,
538,APH,20231212230823,$95.24,12/18/2023,0.88%,,10/24/2023,0.88,Electrical Products,,
539,IPB,20231212230824,$95.24,12/18/2023,0.88%,,12/12/2023,1.5129,Electrical Products,,
540,CHMG,20231212230826,$47.40,12/18/2023,2.62%,,11/15/2023,1.24,Major Banks,,
541,CINF,20231212230828,$103.91,12/18/2023,2.89%,,11/17/2023,3.0,Property-Casualty Insurers,,
542,HRZN,20231212230829,$12.81,12/18/2023,14.99%,,10/27/2023,1.92,Finance: Consumer Services,,
543,JJSF,20231212230831,$171.27,12/18/2023,1.72%,,11/15/2023,2.94,Specialty Foods,,
544,NDSN,20231212230832,$237.66,12/18/2023,1.14%,,12/06/2023,2.72,Industrial Machinery/Components,,
545,OFLX,20231212230834,$81.20,12/18/2023,1.63%,,12/06/2023,1.32,Industrial Specialties,,
546,SPE^C,20231212230836,$22.75,12/18/2023,3.02%,,10/05/2023,0.6875,N/A,,
547,UPBD,20231212230837,$31.70,12/18/2023,4.29%,,12/05/2023,1.36,Diversified Commercial Services,,
548,IPB,20231212230838,$31.70,12/18/2023,4.29%,,N/A,1.513,Diversified Commercial Services,,
549,PIN,20231212230840,$31.70,12/18/2023,4.29%,,1/02/2023,0.8299,Diversified Commercial Services,,
550,SFE,20231212230841,$1.01,12/18/2023,N/A,,12/07/2023,0.0,Finance/Investors Services,,
551,PHM,20231212230843,$96.05,12/18/2023,0.67%,,11/16/2023,0.8,Homebuilding,,
552,ECL,20231212230845,$193.46,12/18/2023,1.09%,,12/07/2023,2.28,Package Goods/Cosmetics,,
553,KAMN,20231212230847,$22.42,12/18/2023,3.59%,,11/15/2023,0.8,Military/Government/Technical,,
554,UHT,20231212230849,$42.24,12/18/2023,6.72%,,12/07/2023,2.9,Real Estate Investment Trusts,,
555,SWZ,20231212230851,$7.86,12/18/2023,6.23%,,12/08/2023,0.516,Finance Companies,,
556,AIN,20231212230852,$90.23,12/18/2023,1.1%,,12/08/2023,1.04,Textiles,,
557,JOF,20231212230854,$7.45,12/18/2023,0.62%,,12/08/2023,0.2655,"Trusts, Except Educational, Religious, and Charitable",,
558,APH,20231212230855,$95.24,12/18/2023,0.88%,,10/24/2023,0.88,Electrical Products,,
559,PLOW,20231212230857,$29.69,12/18/2023,4.02%,,12/06/2023,1.18,Construction/Ag Equipment/Trucks,,
560,DMB,20231212230858,$10.04,12/18/2023,3.59%,,12/04/2023,0.36,"Trusts, Except Educational, Religious, and Charitable",,
561,FTCO,20231212230950,$6.16,12/18/2023,7.91%,,12/06/2023,0.48,N/A,,
562,BBBK,20231212230952,$49.50,12/18/2023,4.04%,,12/05/2023,2.0,N/A,,
563,CZNL,20231212230953,$39.76,12/18/2023,2.41%,,11/21/2023,0.96,N/A,,
564,APLO,20231212230955,$37.00,12/18/2023,5.95%,,N/A,2.2,N/A,,
565,NEWEN,20231212230957,$102.00,12/18/2023,5.88%,,11/09/2023,6.0,N/A,,
566,MOHCY,20231212230958,$11.00,12/18/2023,10.32%,,N/A,0.3535,N/A,,
567,BGH,20231212231000,$13.16,12/19/2023,9.61%,,10/10/2023,1.2672,Investment Managers,,
568,AVGO,20231212231002,"$1,029.24",12/19/2023,1.79%,,12/06/2023,18.4,Semiconductors,,
569,IGR,20231212231004,$4.84,12/19/2023,14.88%,,10/09/2023,0.72,Finance Companies,,
570,USOI,20231212231005,$4.84,12/19/2023,14.88%,,12/05/2023,22.3056,Finance Companies,,
571,GLDI,20231212231006,$4.84,12/19/2023,14.88%,,12/05/2023,18.1836,Finance Companies,,
572,SLVO,20231212231008,$4.84,12/19/2023,14.88%,,12/05/2023,8.1756,Finance Companies,,
573,EC,20231212231010,$12.66,12/19/2023,11.96%,,3/08/2023,2.4837,Oil & Gas Production,,
574,FDUS,20231212231011,$19.84,12/19/2023,14.11%,,10/30/2023,2.8,Finance/Investors Services,,
575,ITRN,20231212231013,$26.15,12/19/2023,2.29%,,11/27/2023,0.6,Electronic Components,,
576,MAIN,20231212231015,$42.09,12/19/2023,6.65%,,11/01/2023,2.82,Finance/Investors Services,,
577,MERC,20231212231016,$8.75,12/19/2023,3.43%,,11/02/2023,0.3,Paper,,
578,RPT^D,20231212231018,$54.32,12/19/2023,6.65%,,10/25/2023,3.625,N/A,,
579,SGA,20231212231019,$23.28,12/19/2023,4.3%,,12/07/2023,1.0,Broadcasting,,
580,SSIC,20231212231021,$9.54,12/19/2023,N/A,,12/12/2023,0.0, Medicinal Chemicals and Botanical Products ,,
581,VST,20231212231022,$36.88,12/19/2023,2.21%,,11/01/2023,0.824,Power Generation,,
582,WHF,20231212231023,$12.54,12/19/2023,11.8%,,11/09/2023,1.48,Finance Companies,,
583,TR,20231212231025,$34.60,12/19/2023,1.06%,,12/05/2023,0.36,Specialty Foods,,
584,OLP,20231212231026,$22.17,12/19/2023,8.06%,,12/05/2023,1.8,Real Estate Investment Trusts,,
585,MFM,20231212231028,$5.06,12/19/2023,4.18%,,12/01/2023,0.21,Finance Companies,,
586,MMT,20231212231030,$4.458,12/19/2023,8.43%,,12/01/2023,0.3853,"Trusts, Except Educational, Religious, and Charitable",,
587,CMU,20231212231032,$3.23,12/19/2023,4.11%,,12/01/2023,0.132,Investment Managers,,
588,MGF,20231212231033,$3.16,12/19/2023,7.36%,,12/01/2023,0.2363,"Trusts, Except Educational, Religious, and Charitable",,
589,MIN,20231212231035,$2.72,12/19/2023,8.93%,,12/01/2023,0.242,"Trusts, Except Educational, Religious, and Charitable",,
590,CIF,20231212231037,$1.67,12/19/2023,9.87%,,12/01/2023,0.1693,"Trusts, Except Educational, Religious, and Charitable",,
591,CXE,20231212231039,$3.47,12/19/2023,4.31%,,12/01/2023,0.15,Investment Managers,,
592,CXH,20231212231040,$7.3701,12/19/2023,3.57%,,12/01/2023,0.264,Investment Managers,,
593,MCR,20231212231042,$6.27,12/19/2023,8.22%,,12/01/2023,0.5274,"Trusts, Except Educational, Religious, and Charitable",,
594,MFV,20231212231044,$4.08,12/19/2023,10.25%,,12/01/2023,0.4248,"Trusts, Except Educational, Religious, and Charitable",,
595,DIN,20231212231045,$48.54,12/19/2023,4.23%,,11/30/2023,2.04,Restaurants,,
596,RWT,20231212231047,$7.03,12/19/2023,8.94%,,12/07/2023,0.64,Real Estate Investment Trusts,,
597,NAT,20231212231049,$3.84,12/19/2023,13.72%,,11/29/2023,0.24,Marine Transportation,,
598,IGR,20231212231050,$4.84,12/19/2023,14.88%,,10/09/2023,0.72,Finance Companies,,
599,BGH,20231212231051,$13.16,12/19/2023,9.61%,,10/10/2023,1.2672,Investment Managers,,
600,MAIN,20231212231053,$42.09,12/19/2023,6.65%,,11/01/2023,2.88,Finance/Investors Services,,
601,EC,20231212231054,$12.66,12/19/2023,11.96%,,11/29/2023,2.3358,Oil & Gas Production,,
602,EC,20231212231056,$12.66,12/19/2023,11.96%,,3/08/2023,2.3358,Oil & Gas Production,,
603,MDT,20231212231057,$79.72,12/19/2023,3.45%,,12/07/2023,2.76,Biotechnology: Electromedical & Electrotherapeutic Apparatus,,
604,VST,20231212231059,$36.88,12/19/2023,2.21%,,11/01/2023,0.852,Power Generation,,
605,BRT,20231212231101,$18.58,12/19/2023,5.49%,,12/04/2023,1.0,Real Estate Investment Trusts,,
606,UWMC,20231212231102,$5.94,12/19/2023,6.75%,,11/08/2023,0.4,Finance: Consumer Services,,
607,DMNB,20231212231104,$100.70,12/19/2023,1.31%,,12/04/2023,1.32,N/A,,
608,LRBI,20231212231105,N/A,12/19/2023,N/A,,12/05/2023,2.34,N/A,,
609,CNSWF,20231212231108,"$2,450.00",12/19/2023,0.17%,,11/09/2023,4.0,N/A,,
610,TROLB,20231212231109,$30.00,12/19/2023,1.2%,,12/05/2023,0.36,N/A,,
611,ELME,20231212231111,$13.44,12/20/2023,5.25%,,10/26/2023,0.72,Real Estate Investment Trusts,,
612,HTHT,20231212231201,$34.43,12/20/2023,N/A,,11/29/2023,0.0,Hotels/Resorts,,
613,KLIC,20231212231203,$53.07,12/20/2023,1.43%,,11/15/2023,0.76,Semiconductors,,
614,STX,20231212231204,$81.99,12/20/2023,3.42%,,10/26/2023,2.8,Electronic Components,,
615,SWBI,20231212231206,$12.28,12/20/2023,3.91%,,12/07/2023,0.48,Ordnance And Accessories,,
616,TKC,20231212231207,$4.92,12/20/2023,N/A,,8/09/2023,0.0953,Telecommunications Equipment,,
617,CAL,20231212231209,$28.55,12/20/2023,0.97%,,12/07/2023,0.28,Shoe Manufacturing,,
618,MO,20231212231211,$41.39,12/20/2023,9.48%,,12/06/2023,3.92, Medicinal Chemicals and Botanical Products ,,
619,ELME,20231212231212,$13.44,12/20/2023,5.25%,,10/26/2023,0.72,Real Estate Investment Trusts,,
620,LUV,20231212231214,$29.34,12/20/2023,2.38%,,11/16/2023,0.72,Air Freight/Delivery Services,,
621,PAI,20231212231215,$11.88,12/20/2023,4.8%,,11/21/2023,0.582,"Trusts, Except Educational, Religious, and Charitable",,
622,MHF,20231212231217,$6.29,12/20/2023,3.96%,,11/14/2023,0.264,Finance/Investors Services,,
623,SBI,20231212231218,$7.6015,12/20/2023,3.71%,,11/14/2023,0.372,Finance/Investors Services,,
624,MMU,20231212231220,$9.88,12/20/2023,4.46%,,11/14/2023,0.498,Investment Managers,,
625,HIO,20231212231221,$3.79,12/20/2023,11.24%,,11/14/2023,0.426,Finance/Investors Services,,
626,HIX,20231212231223,$4.775,12/20/2023,12.12%,,11/14/2023,0.588,Finance/Investors Services,,
627,KFY,20231212231224,$55.92,12/20/2023,1.29%,,12/05/2023,1.32,Diversified Commercial Services,,
628,TKC,20231212231226,$4.92,12/20/2023,N/A,,8/09/2023,0.0953,Telecommunications Equipment,,
629,WEA,20231212231227,$10.75,12/20/2023,7.91%,,11/21/2023,0.84,"Trusts, Except Educational, Religious, and Charitable",,
630,EHI,20231212231229,$6.95,12/20/2023,11.7%,,11/14/2023,0.804,Investment Managers,,
631,WIA,20231212231230,$7.91,12/20/2023,7.62%,,11/21/2023,0.6,"Trusts, Except Educational, Religious, and Charitable",,
632,EMD,20231212231232,$9.20,12/20/2023,11.05%,,11/14/2023,1.014,Finance/Investors Services,,
633,SCD,20231212231234,$13.20,12/20/2023,10.3%,,11/14/2023,1.356,"Trusts, Except Educational, Religious, and Charitable",,
634,WIW,20231212231235,$8.45,12/20/2023,8.61%,,11/21/2023,0.726,Finance Companies,,
635,PM,20231212231237,$92.99,12/20/2023,5.6%,,12/07/2023,5.2, Medicinal Chemicals and Botanical Products ,,
636,IGI,20231212231238,$16.79,12/20/2023,4.93%,,11/14/2023,0.834,Investment Managers,,
637,GDO,20231212231240,$12.12,12/20/2023,10.07%,,11/14/2023,1.224,Finance Companies,,
638,DMO,20231212231241,$10.85,12/20/2023,12.71%,,11/14/2023,1.44,"Trusts, Except Educational, Religious, and Charitable",,
639,HYI,20231212231243,$11.59,12/20/2023,9.87%,,11/14/2023,1.14,Investment Managers,,
640,VAC,20231212231244,$81.40,12/20/2023,3.59%,,12/07/2023,3.04,Real Estate,,
641,BWG,20231212231245,$7.98,12/20/2023,12.08%,,11/14/2023,0.9877,Finance/Investors Services,,
642,SNV,20231212231247,$35.48,12/20/2023,4.32%,,12/01/2023,1.52,Major Banks,,
643,OSG,20231212231249,$4.74,12/20/2023,N/A,,12/06/2023,0.06,Oil & Gas Production,,
644,BABA,20231212231250,$71.37,12/20/2023,N/A,,11/16/2023,1.0,Business Services,,
645,QSR,20231212231252,$72.30,12/20/2023,2.99%,,11/03/2023,2.2,N/A,,
646,VICI,20231212231253,$30.79,12/20/2023,5.4%,,12/07/2023,1.66,Real Estate Investment Trusts,,
647,CARR,20231212231255,$55.95,12/20/2023,1.31%,,12/06/2023,0.76,Industrial Machinery/Components,,
648,WDI,20231212231256,$13.69,12/20/2023,12.3%,,11/14/2023,1.716,"Trusts, Except Educational, Religious, and Charitable",,
649,FSCO,20231212231258,$5.78,12/20/2023,12.02%,,12/08/2023,0.684,"Trusts, Except Educational, Religious, and Charitable",,
650,MBKL,20231212231259,$17.45,12/20/2023,11.46%,,11/28/2023,2.0,N/A,,
651,MMTRS,20231212231301,$35.75,12/20/2023,15.95%,,12/08/2023,2.5623,N/A,,
652,RSTRF,20231212231302,$72.2859,12/20/2023,3.04%,,11/03/2023,2.2,N/A,,
653,HKBNY,20231212231304,$6.89,12/20/2023,6.29%,,N/A,0.4358,N/A,,
654,BABAF,20231212231305,$8.945,12/20/2023,N/A,,N/A,0.125,N/A,,
655,SDXAY,20231212231307,$21.592,12/20/2023,2.35%,,N/A,0.6656,N/A,,
656,BVERS,20231212231308,"$3,000.00",12/20/2023,12%,,12/11/2023,460.0,N/A,,
657,PUODY,20231212231310,$198.19,12/20/2023,N/A,,N/A,10.4501,N/A,,
658,SRLY,20231212231311,$25.00,12/20/2023,N/A,,11/14/2023,0.0,N/A,,
659,CUYTY,20231212231313,$11.12,12/20/2023,1.2%,,N/A,0.1668,N/A,,
660,PTRRY,20231212231314,$9.8075,12/20/2023,N/A,,N/A,0.0118,N/A,,
661,ARCO,20231212231316,$12.18,12/21/2023,1.66%,,3/14/2023,0.16,Restaurants,,
662,BSVN,20231212231318,$24.51,12/21/2023,3.43%,,11/16/2023,0.84,Major Banks,,
663,BTI,20231212231408,$28.93,12/21/2023,9.68%,,2/09/2023,2.8024, Medicinal Chemicals and Botanical Products ,,
664,GLV,20231212231410,$5.10,12/21/2023,14.05%,,10/09/2023,0.7164,Finance/Investors Services,,
665,GLQ,20231212231411,$5.81,12/21/2023,12.36%,,10/09/2023,0.7188,Finance/Investors Services,,
666,GLO,20231212231413,$4.6099,12/21/2023,12.6%,,10/09/2023,0.5796,Finance/Investors Services,,
667,FGBI,20231212231415,$10.06,12/21/2023,6.36%,,11/16/2023,0.64,Savings Institutions,,
668,HCKT,20231212231416,$22.31,12/21/2023,1.97%,,11/02/2023,0.44,Professional Services,,
669,MKTW,20231212231417,$2.785,12/21/2023,1.44%,,10/18/2023,0.04,Computer Software: Prepackaged Software,,
670,OFS,20231212231419,$11.48,12/21/2023,11.85%,,10/31/2023,1.36,Finance/Investors Services,,
671,OCCIN,20231212231421,$22.07,12/21/2023,5.95%,,6/01/2023,1.3125,"Trusts, Except Educational, Religious, and Charitable",,
672,OCCIO,20231212231422,$23.11,12/21/2023,6.63%,,6/01/2023,1.53125,"Trusts, Except Educational, Religious, and Charitable",,
673,OCCI,20231212231423,$6.68,12/21/2023,N/A,,11/28/2023,0.0,"Trusts, Except Educational, Religious, and Charitable",,
674,SHIP,20231212231425,$7.01,12/21/2023,1.43%,,11/13/2023,0.1,N/A,,
675,USEA,20231212231427,$2.56,12/21/2023,11.72%,,11/14/2023,0.3,Marine Transportation,,
676,VIRC,20231212231428,$9.04,12/21/2023,N/A,,12/05/2023,0.0,Industrial Specialties,,
677,EIM,20231212231430,$9.84,12/21/2023,4.09%,,12/01/2023,0.3996,Finance/Investors Services,,
678,ENX,20231212231431,$9.29,12/21/2023,3.82%,,12/01/2023,0.3564,Finance/Investors Services,,
679,EVM,20231212231433,$9.01,12/21/2023,3.93%,,12/01/2023,0.3504,Finance/Investors Services,,
680,GLV,20231212231434,$5.10,12/21/2023,14.05%,,10/09/2023,0.7164,Finance/Investors Services,,
681,GLQ,20231212231436,$5.81,12/21/2023,12.36%,,10/09/2023,0.7188,Finance/Investors Services,,
682,GLO,20231212231437,$4.6099,12/21/2023,12.6%,,10/09/2023,0.5796,Finance/Investors Services,,
683,EVG,20231212231439,$10.1928,12/21/2023,8.71%,,12/01/2023,0.9216,Investment Managers,,
684,BYD,20231212231440,$60.48,12/21/2023,1.06%,,12/07/2023,0.64,Hotels/Resorts,,
685,INSI,20231212231442,$15.52,12/21/2023,5.12%,,12/08/2023,0.8,Investment Managers,,
686,BTI,20231212231443,$28.93,12/21/2023,9.68%,,2/09/2023,2.8024, Medicinal Chemicals and Botanical Products ,,
687,EFR,20231212231444,$12.58,12/21/2023,11.24%,,12/01/2023,1.452,"Trusts, Except Educational, Religious, and Charitable",,
688,PPT,20231212231446,$3.53,12/21/2023,8.86%,,11/17/2023,0.312,Finance Companies,,
689,PIM,20231212231447,$3.11,12/21/2023,8.42%,,11/17/2023,0.264,Finance Companies,,
690,PMM,20231212231449,$5.92,12/21/2023,4.84%,,11/17/2023,0.2856,Investment Managers,,
691,PMO,20231212231450,$10.08,12/21/2023,4.2%,,11/17/2023,0.42,Finance Companies,,
692,EVT,20231212231452,$21.17,12/21/2023,8.46%,,12/01/2023,1.7856,Finance Companies,,
693,ETG,20231212231453,$16.61,12/21/2023,7.23%,,12/01/2023,1.2012,Investment Managers,,
694,ETO,20231212231455,$22.96,12/21/2023,7.21%,,12/01/2023,1.6488,Investment Managers,,
695,EFT,20231212231456,$12.35,12/21/2023,11.23%,,12/01/2023,1.416,Finance Companies,,
696,EOI,20231212231458,$15.99,12/21/2023,8.22%,,12/01/2023,1.314,Finance/Investors Services,,
697,EOS,20231212231459,$18.13,12/21/2023,7.56%,,12/01/2023,1.3824,"Trusts, Except Educational, Religious, and Charitable",,
698,ETB,20231212231501,$12.94,12/21/2023,8.66%,,12/01/2023,1.1184,Investment Bankers/Brokers/Service,,
699,ETV,20231212231503,$12.46,12/21/2023,9.16%,,12/01/2023,1.1388,Investment Bankers/Brokers/Service,,
700,ETW,20231212231504,$7.73,12/21/2023,9.03%,,12/01/2023,0.6984,Investment Managers,,
701,ETY,20231212231505,$11.80,12/21/2023,8.17%,,12/01/2023,0.966,Finance Companies,,
702,EXG,20231212231507,$7.63,12/21/2023,8.72%,,12/01/2023,0.6636,Finance Companies,,
703,ETJ,20231212231509,$7.83,12/21/2023,8.84%,,12/01/2023,0.6948,Finance Companies,,
704,EOT,20231212231510,$16.239,12/21/2023,N/A,,12/01/2023,0.75,Investment Managers,,
705,ETX,20231212231511,$17.31,12/21/2023,4.05%,,12/01/2023,0.6996,Investment Managers,,
706,ARCO,20231212231513,$12.18,12/21/2023,1.66%,,3/14/2023,0.16,Restaurants,,
707,HFRO,20231212231514,$8.30,12/21/2023,11.21%,,12/01/2023,0.924,Finance/Investors Services,,
708,TEAF,20231212231516,$11.81,12/21/2023,9.17%,,11/09/2023,1.08,"Trusts, Except Educational, Religious, and Charitable",,
709,GBLI,20231212231517,$28.55,12/21/2023,3.55%,,12/07/2023,1.0,Property-Casualty Insurers,,
710,HLAN,20231212231519,$84.50,12/21/2023,3.59%,,10/24/2023,3.036,N/A,,
711,BTVCY,20231212231520,$21.27,12/21/2023,1.7%,,N/A,1.0954,N/A,,
712,EFIN,20231212231522,$24.73,12/21/2023,6.57%,,11/21/2023,1.6,N/A,,
713,UUGRY,20231212231523,$28.02,12/21/2023,5.01%,,N/A,0.7785,N/A,,
714,GIVSY,20231212231614,$17.85,12/21/2023,3.13%,,N/A,0.5629,N/A,,
715,GIVPY,20231212231616,$4.40,12/21/2023,6.35%,,N/A,0.2815,N/A,,
716,HALMY,20231212231617,$56.52,12/21/2023,N/A,,N/A,0.6099,N/A,,
717,GCCO,20231212231619,"$1,730.00",12/21/2023,1.16%,,12/05/2023,20.0,N/A,,
718,GCCO,20231212231620,"$1,730.00",12/21/2023,1.16%,,12/05/2023,20.0,N/A,,
719,ESLT,20231212231623,$206.80,12/22/2023,0.97%,,11/27/2023,2.0,Military/Government/Technical,,
720,FHN^F,20231212231624,$16.0337,12/22/2023,7.25%,,10/24/2023,1.175,N/A,,
721,FHN^E,20231212231626,$22.1369,12/22/2023,7.31%,,10/24/2023,1.625,N/A,,
722,POR,20231212231627,$43.11,12/22/2023,4.42%,,10/20/2023,1.9,Electric Utilities: Central,,
723,MTN,20231212231628,$229.76,12/22/2023,3.6%,,12/07/2023,8.24,Services-Misc. Amusement & Recreation,,
724,POR,20231212231630,$43.11,12/22/2023,4.42%,,10/20/2023,1.9,Electric Utilities: Central,,
725,TIMB,20231212231631,$18.18,12/22/2023,3.87%,,12/07/2023,1.1038,Telecommunications Equipment,,
726,AYALY,20231212231633,$12.50,12/22/2023,0.74%,,N/A,0.0905,N/A,,
727,BCPC,20231212231635,$134.84,12/26/2023,0.53%,,12/04/2023,0.71,Major Chemicals,,
728,BFC,20231212231637,$87.91,12/26/2023,1.37%,,10/17/2023,1.2,Major Banks,,
729,PSEC,20231212231638,$5.73,12/26/2023,12.57%,,11/07/2023,0.72,Finance/Investors Services,,
730,MBI,20231212231640,$13.80,12/26/2023,N/A,,12/07/2023,0.0,Property-Casualty Insurers,,
731,ISD,20231212231642,$12.12,12/26/2023,10.34%,,11/30/2023,1.26,"Trusts, Except Educational, Religious, and Charitable",,
732,GHY,20231212231644,$11.28,12/26/2023,11.13%,,11/30/2023,1.26,"Trusts, Except Educational, Religious, and Charitable",,
733,INVH,20231212231647,$33.28,12/26/2023,3.1%,,12/08/2023,1.12,Real Estate,,
734,SDHY,20231212231648,$14.84,12/26/2023,8.74%,,11/30/2023,1.296,Finance/Investors Services,,
735,BABB,20231212231650,$0.7232,12/26/2023,5.56%,,12/11/2023,0.04,N/A,,
736,CME,20231212231654,$215.43,12/27/2023,2.04%,,12/07/2023,4.4,Investment Bankers/Brokers/Service,,
737,GTY,20231212231655,$28.81,12/27/2023,5.96%,,10/24/2023,1.8,Real Estate,,
738,NOG,20231212231657,$36.18,12/27/2023,4.36%,,10/30/2023,1.6,Oil & Gas Production,,
739,IFF,20231212231659,$76.67,12/27/2023,4.24%,,11/02/2023,3.24,Major Chemicals,,
740,GTY,20231212231700,$28.81,12/27/2023,5.96%,,10/24/2023,1.8,Real Estate,,
741,CIB,20231212231701,$27.87,12/27/2023,12.64%,,12/07/2023,3.5341,Commercial Banks,,
742,NOG,20231212231703,$36.18,12/27/2023,4.36%,,10/30/2023,1.6,Oil & Gas Production,,
743,SRC,20231212231704,$41.72,12/27/2023,6.41%,,11/28/2023,2.6784,Building operators,,
744,RWTRV,20231212231706,$25.00,12/27/2023,10%,,12/07/2023,2.5,N/A,,
745,BNDSY,20231212231707,$2.87,12/27/2023,N/A,,N/A,0.1014,N/A,,
746,MGRD,20231212231709,$16.09,12/28/2023,6.49%,,12/13/2023,1.05,Investment Managers,,
747,MGRB,20231212231710,$17.29,12/28/2023,6.86%,,12/13/2023,1.1875,Investment Managers,,
748,MGR,20231212231712,$20.98,12/28/2023,7.03%,,12/13/2023,1.4688,Investment Managers,,
749,DOX,20231212231713,$86.33,12/28/2023,2.02%,,11/07/2023,1.74,EDP Services,,
750,BANX,20231212231715,$17.6146,12/28/2023,10.22%,,12/08/2023,1.8,"Trusts, Except Educational, Religious, and Charitable",,
751,AHT^F,20231212231716,$10.3899,12/28/2023,17.07%,,10/10/2023,1.8436,N/A,,
752,AHT^G,20231212231717,$13.9593,12/28/2023,12.31%,,10/10/2023,1.8436,N/A,,
753,AHT^H,20231212231719,$10.00,12/28/2023,18.03%,,10/10/2023,1.875,N/A,,
754,AHT^I,20231212231720,$10.15,12/28/2023,17.41%,,10/10/2023,1.875,N/A,,
755,AHT^D,20231212231722,$11.90,12/28/2023,17.99%,,10/10/2023,2.1124,N/A,,
756,AIZN,20231212231723,$19.97,12/28/2023,6.65%,,12/13/2023,1.3125,Property-Casualty Insurers,,
757,BANFP,20231212231725,$25.75,12/28/2023,6.99%,,11/16/2023,1.8,Major Banks,,
758,BANF,20231212231727,$91.64,12/28/2023,1.88%,,11/16/2023,1.72,Major Banks,,
759,BHR^B,20231212231728,$12.39,12/28/2023,11.02%,,10/10/2023,1.3752,N/A,,
760,BHR^D,20231212231729,$18.60,12/28/2023,11.21%,,10/10/2023,2.0624,N/A,,
761,BHR,20231212231732,$2.25,12/28/2023,8.66%,,10/10/2023,0.2,Real Estate Investment Trusts,,
762,BNL,20231212231733,$16.50,12/28/2023,6.82%,,10/26/2023,1.12,Real Estate Investment Trusts,,
763,CCLDP,20231212231735,$15.25,12/28/2023,18.03%,,10/31/2023,2.75004,Computer Software: Prepackaged Software,,
764,CCLDO,20231212231736,$13.82,12/28/2023,15.83%,,10/31/2023,2.18748,Computer Software: Prepackaged Software,,
765,CGBD,20231212231827,$15.10,12/28/2023,11.66%,,11/02/2023,1.76,Finance: Consumer Services,,
766,CIM,20231212231828,$4.95,12/28/2023,14.52%,,11/02/2023,0.72,Real Estate Investment Trusts,,
767,CION,20231212231830,$10.72,12/28/2023,12.76%,,8/07/2023,1.36,Finance/Investors Services,,
768,CMSC,20231212231833,$24.30,12/28/2023,6.05%,,12/13/2023,1.4688,Power Generation,,
769,CIGI,20231212231835,$109.50,12/28/2023,0.27%,,12/05/2023,0.3,Real Estate,,
770,CCAP,20231212231837,$16.78,12/28/2023,9.77%,,12/13/2023,1.64,Finance: Consumer Services,,
771,DBRG,20231212231838,$16.87,12/28/2023,0.23%,,10/27/2023,0.04,Real Estate Investment Trusts,,
772,DTB,20231212231840,$19.93,12/28/2023,5.44%,,12/13/2023,1.0938,Electric Utilities: Central,,
773,EMP,20231212231841,$22.04,12/28/2023,5.55%,,12/13/2023,1.225,N/A,,
774,ENO,20231212231843,$22.18,12/28/2023,6.19%,,12/13/2023,1.375,Power Generation,,
775,ELS,20231212231844,$71.04,12/28/2023,2.53%,,10/24/2023,1.79,Real Estate Investment Trusts,,
776,FR,20231212231846,$49.86,12/28/2023,2.56%,,11/01/2023,1.28,Real Estate Investment Trusts,,
777,FSV,20231212231848,$162.51,12/28/2023,0.55%,,11/28/2023,0.9,Real Estate,,
